Title ID	Region	Name	PKG direct link	RAP	Content ID	Last Modification Date	Download .RAP file	File Size	SHA256
NPJJ00560	JP	Doki Oki (PSX)	http://zeus.dl.playstation.net/cdn/JP0700/NPJJ00560_00/cKCNmXPQjUFNWZFnIjXzshEYUMzIUMxJahFJDhydcUODimDLgWWLXJyLREbjiMtmkSalxJOJASLiRygbHejAtlYdzBoiKjhOGxnrp.pkg	73ebc2cf72f31076a212c5eb2b5b3c36	JP0700-NPJJ00560_00-0000000000000001	2022-02-02 15:51:16		239454016	
NPJJ00240	JP	Monster Farm Jump (PSX)	http://zeus.dl.playstation.net/cdn/JP0325/NPJJ00240_00/gXeYWDGNFobCsHcPSn2qmPly48f0FQRWggPyVjKwar0yT96W5vB6T1USX4NFQH7iedgyOXOW6BFNPbREjP3AtPxJENNH28HUxs74y.pkg	ed81dcfff26285d6e98288f0e9f97c67	JP0325-NPJJ00240_00-0000000000000001	2022-02-02 15:51:16		45914288	
NPED00199	EU	Samurai Warriors: Xtreme Legends (PS2 Classic)	http://zeus.dl.playstation.net/cdn/EP4108/NPED00199_00/nEAGrLMvQcfmgPqmIplXkSOMbqsbitYFBesaZaQEMGPDVZlqnDojjoQSCtjXJdRj.pkg	21f08385fe0b65237f6559bd9e9fd234	EP4108-NPED00199_00-GSAMURAIWA000GER	2022-02-03 18:35:21		4700425264	
NPED00269	EU	Shin Megami Tensei: Lucifer's Call (PS2 Classic)	http://zeus.dl.playstation.net/cdn/EP4015/NPED00269_00/RCAvpcPmQtxHGonHeeAwJhafCBDcqolCgexnPWWlBzBzBfhviCaQKIULfDiyaFVI.pkg	faf989ee562e6492e483001ef8dd8897	EP4015-NPED00269_00-GSHINMEGAM000ENG	2022-02-03 18:35:21		4034471632	
NPED00144	EU	Red Faction II (PS2 Classic)	http://zeus.dl.playstation.net/cdn/EP4389/NPED00144_00/lTzGvSvXOrEUZqlHMgjqEkGfYNvVqKEpkoidMwQaqmsLnVAhUcFPkdodqnWZXNWT.pkg	466af5b69f6bf03166c16cd1fc664d45	EP4389-NPED00144_00-00REDFACTION2ENG	2022-02-03 18:35:21		3986334160	
NPED00298	EU	Suikoden IV (PS2 Classic)	http://zeus.dl.playstation.net/cdn/EP0101/NPED00298_00/wSoSbPSYWcBRsHgSEUnnssyaUjXUgwKaxPEaGhmQccPcydGAWBPAtNxMwaBCryeMbUYIzPJyVMjLrfJRgxVxlNcERIkeaKaIFIeng.pkg	fba3a3df688261f3e3554bc16c2c4ea0	EP0101-NPED00298_00-GSUIKODENI000ENG	2022-02-03 18:35:21		4377604992	
NPED00270	EU	Capcom vs. SNK 2: Mark of the Millennium 2001 (PS2 Classic)	http://zeus.dl.playstation.net/cdn/EP0102/NPED00270_00/hkFyUtHXhSaaijETGTLwLoSyqJCukxCGGpPRLroURGQELQPOdwbUdEsgEELplYai.pkg	1462599b3b5a5e4b994dbb25e4d62be8	EP0102-NPED00270_00-GCAPCOMVSS000ENG	2022-02-03 18:35:21		243813680	
NPED00230	EU	Midnight Club: Street Racing (PS2 Classic)	http://zeus.dl.playstation.net/cdn/EP1004/NPED00230_00/HzwqgdEispjibtQeqGvjFknPgKVZOqLuyDInTEZMEhYDbceWihdWrUFlfJLKFPEY.pkg	f7059c1b32a154231f9c6cd65abdca15	EP1004-NPED00230_00-GMIDNIGHTC000ENG	2022-02-03 18:35:21		567773824	
NPED00233	EU	Canis Canem Edit (PS2 Classic)	http://zeus.dl.playstation.net/cdn/EP1004/NPED00233_00/tlCiDjKrnhqNxOmmDLUhGsNeUdmhrwrDjnMBtASNDGNcjocwalRxzBLgOaYXMTIm.pkg	e00811cc1181da341e881475514a1e5f	EP1004-NPED00233_00-GCANISCANE000ENG	2022-02-03 18:35:21		4665480048	
NPED00101	EU	Swords of Destiny (PS2 Classic)	http://zeus.dl.playstation.net/cdn/EP4034/NPED00101_00/JAZIVEjQMzAStHtCBreMnNHtZdaFwBajiASJqPsLQLPFYOqYfILuJJkqpymCxszs.pkg	c1a5c0f167b8e4b1c03981fc8fcb121c	EP4034-NPED00101_00-GSWORDSOFD000ENG	2022-02-03 18:35:21		4591233696	
